SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location
Vacant/Abandoned Building,17-01578189,03/22/2017,Front,,Open,,Vacant,false,false,1809,S,ST LOUIS,AVE,60623,1153321.72859455,1891059.77771084,24,10,29,41.85691182324867,-87.7127076708402,"(41.85691182324867, -87.7127076708402)"
Vacant/Abandoned Building,17-01578190,03/22/2017,Rear,,Open,,Vacant,true,true,6349,S,MARSHFIELD,AVE,60636,1166418.29748868,1862599.70997243,16,7,67,41.7785444740664,-87.66544800944806,"(41.7785444740664, -87.66544800944806)"
Vacant/Abandoned Building,17-01578703,03/22/2017,Front,,Open,,Vacant,false,false,149,E,KENSINGTON,AVE,60628,1179280.99840283,1828229.92988542,9,5,53,41.68394573734761,-87.61933800171174,"(41.68394573734761, -87.61933800171174)"
Vacant/Abandoned Building,17-01578870,03/22/2017,Front,,Open,BACK REAR DOOR. AND GARAGE DOOR MISSING IN THE REAR.. URGENT..,Vacant,false,true,6832,S,RIDGELAND,AVE,60649,1189043.95747107,1860017.33481269,5,3,43,41.77094607046822,-87.58258447245481,"(41.77094607046822, -87.58258447245481)"
Vacant/Abandoned Building,17-01579522,03/22/2017,Front,,Open,"FRONT/REAR DOORS, WINDOWS",Vacant,false,false,8106,S,EXCHANGE,AVE,60617,1197237.14243131,1851763.59709561,7,4,46,41.74809706893643,-87.5528264268191,"(41.74809706893643, -87.5528264268191)"
Vacant/Abandoned Building,17-01581628,03/22/2017,Front,,Open,,Vacant,false,true,703,S,KENNETH,AVE,60624,1146797.14003262,1896598.50002408,24,11,26,41.87223768244587,-87.7365154075597,"(41.87223768244587, -87.7365154075597)"
Vacant/Abandoned Building,17-01584152,03/22/2017,Front,,Open,FRONT,Vacant,false,false,2664,W,GRAND,AVE,60612,1158469.7522709,1904264.57452716,26,12,24,41.8930434007236,-87.69345017150108,"(41.8930434007236, -87.69345017150108)"
Vacant/Abandoned Building,17-01585339,03/22/2017,Front,,Open,DOORS AND WINDOWS,Vacant,false,true,2926,W,MONROE,ST,60612,1156815.53583207,1899567.51727112,27,11,27,41.880187923979214,-87.6996528878038,"(41.880187923979214, -87.6996528878038)"
Vacant/Abandoned Building,17-01589815,03/22/2017,Front,,Open,DOORS AND WINDOWS,Vacant,false,false,6407,S,CLAREMONT,AVE,60636,1161842.80018691,1862105.16547306,16,8,66,41.77728366880482,-87.68223586743989,"(41.77728366880482, -87.68223586743989)"
Vacant/Abandoned Building,17-01593744,03/23/2017,Rear,,Open,REAR,Vacant,true,false,744,W,77TH,ST,60620,1172575.82356855,1853806.2102984,17,6,71,41.7542805966582,-87.6431328523564,"(41.7542805966582, -87.6431328523564)"
Vacant/Abandoned Building,17-01600088,03/23/2017,Front,,Open,,Vacant,false,false,6939,S,GREEN,ST,60621,1171832.73880447,1858837.34971189,6,7,68,41.76810299775722,-87.64570863306821,"(41.76810299775722, -87.64570863306821)"
Vacant/Abandoned Building,17-01599464,03/23/2017,Front,,Open,FRONT AND BACK DOORS,Vacant,false,true,11412,S,EDBROOKE,AVE,60628,1179241.22103311,1829247.03277599,9,5,49,41.68673772045913,-87.61945276012139,"(41.68673772045913, -87.61945276012139)"
Vacant/Abandoned Building,17-01593723,03/23/2017,Rear,,Open,REAR,Vacant,true,false,6502,S,ST LAWRENCE,AVE,60637,1181351.95122316,1862031.73091426,20,3,42,41.7766545619913,-87.61071815161247,"(41.7766545619913, -87.61071815161247)"
Vacant/Abandoned Building,17-01596272,03/23/2017,Rear,,Boarded,NONE,Vacant,false,false,8738,S,WABASH,AVE,60619,1178238.12038827,1847072.70017397,9,6,44,41.73567651669671,-87.62258628039501,"(41.73567651669671, -87.62258628039501)"
Vacant/Abandoned Building,17-01599356,03/23/2017,Front,,Open,FRONT,Vacant,false,true,219,E,69TH,PL,60637,1178880.06442704,1858985.81010831,6,3,69,41.76835287856411,-87.61987253334685,"(41.76835287856411, -87.61987253334685)"
Vacant/Abandoned Building,17-01599598,03/23/2017,Front,,Open,"FRONT AND BACK DOOR OPEN, AND WINDOWS ARE DOOR",Vacant,false,true,631,W,62ND,ST,60621,1173115.41358779,1863784.86061795,16,7,68,41.78165130310948,-87.64086101985842,"(41.78165130310948, -87.64086101985842)"
Vacant/Abandoned Building,17-01600900,03/23/2017,,,,,,,,443,W,103RD,ST,60628,1175088.39999107,1836606.29970574,34,22,49,41.70702607631356,-87.63443690365382,"(41.70702607631356, -87.63443690365382)"
Vacant/Abandoned Building,17-01601143,03/23/2017,Front,,Open,REAR,Vacant,false,false,5200,S,MAYFIELD,AVE,60638,1137912.84868431,1869520.87163307,14,8,56,41.79809737328878,-87.76978616193041,"(41.79809737328878, -87.76978616193041)"
Vacant/Abandoned Building,17-01601558,03/23/2017,Front,,Open,,Vacant,false,true,5216,S,PEORIA,ST,60609,1171192.09988108,1870248.9736709,20,9,61,41.79943183944371,-87.6477233397875,"(41.79943183944371, -87.6477233397875)"
Vacant/Abandoned Building,17-01601712,03/23/2017,Front,,Open,FRONT AND BACK DOOR OPEN,Vacant,false,true,4506,W,WASHINGTON,BLVD,60624,1146340.63610708,1900115.91290209,28,11,26,41.881898579383,-87.73810188722595,"(41.881898579383, -87.73810188722595)"
Vacant/Abandoned Building,17-01601934,03/23/2017,Rear,,Boarded,,Vacant,false,true,10814,S,TORRENCE,AVE,60617,1195564.28191767,1833842.29000052,10,4,51,41.698960868187186,-87.55954647723208,"(41.698960868187186, -87.55954647723208)"
Vacant/Abandoned Building,17-01601986,03/23/2017,Front,,Boarded,,Vacant,false,true,10822,S,TORRENCE,AVE,60617,1195564.98191767,1833800.79000052,10,4,51,41.6988469707002,-87.55954527939356,"(41.6988469707002, -87.55954527939356)"
Vacant/Abandoned Building,17-01603635,03/23/2017,Rear,,Open,FRONT AND REAR,Vacant,false,true,215,E,69TH,PL,60637,1178861.96442704,1858985.31010831,6,3,69,41.768351918496776,-87.61993889326034,"(41.768351918496776, -87.61993889326034)"
Vacant/Abandoned Building,17-01604228,03/23/2017,,,,,,,,11709,S,SANGAMON,ST,60643,1172094.32289814,1827182.77267871,34,5,53,41.68123260010221,-87.64567667269736,"(41.68123260010221, -87.64567667269736)"
Vacant/Abandoned Building,17-01605115,03/23/2017,Front,,Open,BACK DOOR AND WINDOWS,Vacant,true,true,8239,S,MARSHFIELD,AVE,60620,1166775.8032002,1850072.30767474,21,6,71,41.74415996026186,-87.66449445573438,"(41.74415996026186, -87.66449445573438)"
Vacant/Abandoned Building,17-01609792,03/23/2017,Rear,,Open,REAR,Vacant,false,true,11127,S,PARNELL,AVE,60628,1174618.50006638,1831102.21579237,34,22,49,41.69193250313844,-87.63632078855474,"(41.69193250313844, -87.63632078855474)"
Vacant/Abandoned Building,17-01611684,03/23/2017,Front,,Open,SIDE AND REAR,Vacant,false,true,3843,S,HONORE,ST,60609,1164661.29350686,1879022.96896675,12,9,59,41.8236491392684,-87.67142566850286,"(41.8236491392684, -87.67142566850286)"
Vacant/Abandoned Building,17-01612372,03/23/2017,Front,,Open,,Vacant,false,false,3505,W,LELAND,AVE,60625,1152146.92996994,1931007.25022788,33,17,14,41.9665545559966,-87.71596442985202,"(41.9665545559966, -87.71596442985202)"
Vacant/Abandoned Building,17-01613076,03/23/2017,Front,,Boarded,FRONT DOOR,Vacant,false,false,6112,S,VERNON,AVE,60637,1180310.4745136,1864585.56691567,20,3,42,41.78368648791784,-87.61445785527057,"(41.78368648791784, -87.61445785527057)"
Vacant/Abandoned Building,17-01613664,03/23/2017,Front,,Open,"WINDOWS ON GANGWAY PIECE OF PLYWOOD, YOU CAN PUSH IT OPEN.",Vacant,true,true,1622,W,21ST,PL,60608,1165807.19977378,1889807.48502315,25,12,31,41.853218626565436,-87.66691477670352,"(41.853218626565436, -87.66691477670352)"
Vacant/Abandoned Building,17-01629972,03/24/2017,Garage,,Open,FRONT DOOR AND GARAGE DOOR OPEN,Vacant,false,true,7210,S,SEELEY,AVE,60636,1163940.46549822,1856840.55608523,17,7,67,41.76279302013201,-87.67469361303486,"(41.76279302013201, -87.67469361303486)"
Vacant/Abandoned Building,17-01629489,03/24/2017,Front,,Boarded,,Vacant,false,false,8101,S,ELLIS,AVE,60619,1184301.87500711,1851491.26768711,8,6,44,41.74766197683882,-87.60023329922113,"(41.74766197683882, -87.60023329922113)"
Vacant/Abandoned Building,17-01618658,03/24/2017,Rear,,Open,REAR,Vacant,false,false,5727,S,LAFLIN,ST,60636,1167315.12989171,1866754.52921767,16,7,67,41.78992664834369,-87.66204124307464,"(41.78992664834369, -87.66204124307464)"
Vacant/Abandoned Building,17-01623312,03/24/2017,Front,,Open,FRONT   KIDS // GOING IN AND OUT,Vacant,false,true,10725,S,MACKINAW,AVE,60617,1200197.26932544,1834442.76218871,10,4,52,41.70049314432128,-87.54256283927889,"(41.70049314432128, -87.54256283927889)"
Vacant/Abandoned Building,17-01624018,03/24/2017,Front,,Boarded,,Vacant,true,false,7305,S,YATES,BLVD,60649,1193472.98679705,1856988.59007589,7,3,43,41.76252773354321,-87.56644858210363,"(41.76252773354321, -87.56644858210363)"
Vacant/Abandoned Building,17-01624432,03/24/2017,Rear,,Boarded,REAR BEHIND THIS PROPERTY..,Vacant,true,false,5524,W,CORTEZ,ST,60651,1139199.14182895,1906453.59220726,37,15,25,41.8994228909888,-87.76417133570419,"(41.8994228909888, -87.76417133570419)"
Vacant/Abandoned Building,17-01627293,03/24/2017,Front,,Open,FRONT,Vacant,false,false,5921,S,INDIANA,AVE,60637,1178611.80362429,1865799.57932308,20,2,40,41.787056660122225,-87.62064884325062,"(41.787056660122225, -87.62064884325062)"
Vacant/Abandoned Building,17-01628164,03/24/2017,Front,,Open,ENTIRE BUILDING,Vacant,true,false,5037,S,HOYNE,AVE,60609,1163213.83869069,1871134.59779532,15,9,61,41.80203299869866,-87.67695691240829,"(41.80203299869866, -87.67695691240829)"
Vacant/Abandoned Building,17-01632261,03/24/2017,Front,,Open,DOORS,Vacant,false,true,4507,W,ARMITAGE,AVE,60639,1145994.05160065,1912910.08197708,36,25,20,41.917013759533035,-87.73904911587054,"(41.917013759533035, -87.73904911587054)"
Vacant/Abandoned Building,17-01632833,03/24/2017,Front,,Open,FRONT WINDOW,Vacant,true,true,6741,S,WABASH,AVE,60637,1177885.98010182,1860328.81721267,6,3,69,41.772060804668136,-87.6234756755264,"(41.772060804668136, -87.6234756755264)"
Vacant/Abandoned Building,17-01634435,03/24/2017,Front,,Open,,Vacant,false,false,5623,S,CALIFORNIA,AVE,60629,1158667.72022833,1867242.73312444,15,8,63,41.79144725393477,-87.69373565901108,"(41.79144725393477, -87.69373565901108)"
Vacant/Abandoned Building,17-01636267,03/24/2017,Front,,Open,,Vacant,false,false,500,W,128TH,PL,60628,1175312.74000114,1819682.71996891,9,5,53,41.660580150937385,-87.63411835677087,"(41.660580150937385, -87.63411835677087)"
Vacant/Abandoned Building,17-01651390,03/25/2017,Front,,Open,SIDE BASEMENT DOOR,Vacant,false,false,6525,S,DREXEL,AVE,60637,1183347.49996733,1861935.78158048,20,3,42,41.77634502098775,-87.60340562572321,"(41.77634502098775, -87.60340562572321)"
Vacant/Abandoned Building,17-01659108,03/25/2017,Front,,Open,FRONT DOOR IS OPEN,Vacant,false,false,11558,S,LOOMIS,ST,60643,1169073.1515206,1828101.82063177,34,5,53,41.683820261762584,-87.65670934544104,"(41.683820261762584, -87.65670934544104)"
Vacant/Abandoned Building,17-01659803,03/25/2017,Front,,Open,REAR,Vacant,false,false,2100,W,GARFIELD,BLVD,60609,1163296.90989449,1868167.95439675,16,9,61,41.79389041832436,-87.67673536043773,"(41.79389041832436, -87.67673536043773)"
Vacant/Abandoned Building,17-01660847,03/25/2017,Front,,Open,FRONT,Vacant,false,true,1134,E,44TH,ST,60653,1184677.19987284,1875901.01449917,4,2,39,41.81463566480388,-87.59809322299698,"(41.81463566480388, -87.59809322299698)"
Vacant/Abandoned Building,17-01663300,03/25/2017,Front,,Open,VARIOUS,Vacant,false,true,10454,S,DR MARTIN LUTHER KING JR,DR,60628,1180760.54972119,1835730.03677657,9,5,49,41.704493290121626,-87.61369248880234,"(41.704493290121626, -87.61369248880234)"
Vacant/Abandoned Building,17-01686608,03/26/2017,Front,,Open,REAR DOOR IS OPEN,Vacant,false,true,1644,E,84TH,ST,60617,1188684.71603294,1849611.23087256,8,4,45,41.742399383644944,-87.58423344113699,"(41.742399383644944, -87.58423344113699)"
Vacant/Abandoned Building,17-01675633,03/26/2017,Front,,Open,911 RESPONDED TO AUTO ACCIDENT - VEHICLE WEDGED BTWN BLDG AND POLE,Vacant,false,false,6900,S,CALUMET,AVE,60637,1179670.2443055,1859340.92307116,6,3,69,41.769309322417364,-87.61696532548629,"(41.769309322417364, -87.61696532548629)"
Vacant/Abandoned Building,17-01684336,03/26/2017,Rear,,Open,RER,Vacant,false,false,4115,S,VINCENNES,AVE,60653,1180462.78111265,1877775.38031044,4,2,38,41.81987698089169,-87.6134944630527,"(41.81987698089169, -87.6134944630527)"
Vacant/Abandoned Building,17-01685298,03/26/2017,Front,,Open,BUSTED WINDOWS PEOPLE CAN GET IN,Vacant,false,true,1113,S,TROY,ST,60612,1155529.27990594,1895116.24377992,24,11,29,41.86799913477175,-87.704495636518,"(41.86799913477175, -87.704495636518)"
Vacant/Abandoned Building,17-01688513,03/26/2017,Front,,Open,FRONT AND BACK DOOR OPEN,Vacant,false,false,11807,S,STATE,ST,60628,1178372.81777913,1826654.68099439,9,5,53,41.6796436253273,-87.62271010544912,"(41.6796436253273, -87.62271010544912)"
Vacant/Abandoned Building,17-01688675,03/26/2017,Rear,,Open,,Vacant,false,true,5344,S,PEORIA,ST,60609,1171211.84006577,1869266.76797232,20,9,61,41.79673612860612,-87.64767967866423,"(41.79673612860612, -87.64767967866423)"
Vacant/Abandoned Building,17-01690338,03/26/2017,Front,,Open,BACK DOOR,Vacant,false,false,7834,S,AVALON,AVE,60619,1185905.74491897,1853303.20052661,8,4,45,41.75259645210541,-87.59429927898582,"(41.75259645210541, -87.59429927898582)"
Vacant/Abandoned Building,17-01711414,03/27/2017,Front,,Boarded,,Vacant,false,false,2303,S,KILDARE,AVE,60623,1148305.61553398,1888312.71757133,22,10,29,41.84947156017942,-87.73119044627457,"(41.84947156017942, -87.73119044627457)"
Vacant/Abandoned Building,17-01718913,03/27/2017,Rear,,Open,REAR,Vacant,true,true,12354,S,EMERALD,AVE,60628,1173561.13876658,1822939.9790327,34,5,53,41.669557431233194,-87.64043224971005,"(41.669557431233194, -87.64043224971005)"
Vacant/Abandoned Building,17-01720207,03/27/2017,Rear,,Open,BACK,Vacant,false,true,2658,W,21ST,PL,60608,1158971.82872036,1889625.58002741,24,10,30,41.85286229183056,-87.6920079304983,"(41.85286229183056, -87.6920079304983)"
Vacant/Abandoned Building,17-01720814,03/27/2017,Front,,Open,FRONT - OPEN AND DANGEROUS ACCORDING TO FIRE DEPT NOTIFICATION TO BUILDING DEPART,Vacant,true,false,12352,S,EMERALD,AVE,60628,1173560.73876658,1822953.4790327,34,5,53,41.66959448629524,-87.64043331638885,"(41.66959448629524, -87.64043331638885)"
Vacant/Abandoned Building,17-01721072,03/27/2017,Rear,,Boarded,REAF,Vacant,false,true,4738,W,WEST END,AVE,60644,1144768.46620829,1900560.70390459,28,11,25,41.88314891613584,-87.7438637161131,"(41.88314891613584, -87.7438637161131)"
Vacant/Abandoned Building,17-01704432,03/27/2017,Garage,,Open,REAR,Vacant,false,false,5741,S,PEORIA,ST,60621,1171287.85496619,1866767.89470977,16,7,68,41.78987728036893,-87.64747403284794,"(41.78987728036893, -87.64747403284794)"
Vacant/Abandoned Building,17-01705919,03/27/2017,Front,,Open,FRONT,Vacant,false,true,3416,W,GRENSHAW,ST,60624,1153769.07477431,1894848.38012588,24,11,29,41.86729928878203,-87.71096484361267,"(41.86729928878203, -87.71096484361267)"
Vacant/Abandoned Building,17-01708565,03/27/2017,Front,,Open,,Vacant,false,false,6415,S,HERMITAGE,AVE,60636,1165770.77763097,1862151.86887613,15,7,67,41.77732931619796,-87.66783456871411,"(41.77732931619796, -87.66783456871411)"
Vacant/Abandoned Building,17-01708908,03/27/2017,Front,,Open,BASEMENT DOOR IS OPENED,Vacant,false,false,7250,S,MORGAN,ST,60621,1170889.02437301,1857082.89110488,6,7,68,41.76330919614011,-87.64921893018341,"(41.76330919614011, -87.64921893018341)"
Vacant/Abandoned Building,17-01709792,03/27/2017,Front,,Open,ALL AROUND,Vacant,false,false,11863,S,VINCENNES,AVE,60643,1165078.65388752,1826030.46911317,34,22,75,41.67822126491,-87.67139021443724,"(41.67822126491, -87.67139021443724)"
Vacant/Abandoned Building,17-01710544,03/27/2017,Front,,Open,,Vacant,false,false,1353,S,KARLOV,AVE,60623,1149267.49226764,1893370.14180307,24,10,29,41.863331194834565,-87.72752924368147,"(41.863331194834565, -87.72752924368147)"
Vacant/Abandoned Building,17-01711774,03/27/2017,Rear,,Open,,Vacant,false,true,9403,S,WABASH,AVE,60619,1178366.11203392,1842646.30637414,9,6,49,41.72352703221224,-87.62225133854393,"(41.72352703221224, -87.62225133854393)"
Vacant/Abandoned Building,17-01712233,03/27/2017,Rear,,Open,,Vacant,false,false,5947,S,ADA,ST,60636,1168344.81202644,1865320.50786966,16,7,67,41.785969398533915,-87.65830697703927,"(41.785969398533915, -87.65830697703927)"
Vacant/Abandoned Building,17-01712391,03/27/2017,Rear,,Open,IN THE BACK,Vacant,false,false,10046,S,WALLACE,ST,60628,1174074.10552938,1838266.03122438,9,22,73,41.71160315059849,-87.63810215952323,"(41.71160315059849, -87.63810215952323)"
Vacant/Abandoned Building,17-01712532,03/27/2017,Front,,Open,,Vacant,false,false,568,E,105TH,ST,60628,1182020.26912539,1835462.79902866,9,5,49,41.70373097509812,-87.60908785679877,"(41.70373097509812, -87.60908785679877)"
Vacant/Abandoned Building,17-01714308,03/27/2017,Front,,Boarded,SECURED,Vacant,false,false,3456,W,CHICAGO,AVE,60651,1153122.11039492,1905117.31408593,27,11,23,41.8954911595495,-87.71306749332211,"(41.8954911595495, -87.71306749332211)"
Vacant/Abandoned Building,17-01714615,03/27/2017,Rear,,Open,REAR,Vacant,true,false,7036,S,HARPER,AVE,60637,1187599.17388799,1858652.94799528,5,3,43,41.76723656086363,-87.587923778235,"(41.76723656086363, -87.587923778235)"
Vacant/Abandoned Building,17-01715144,03/27/2017,Front,,Open,1ST FLOOR SIDE WINDOWS,Vacant,false,true,7531,S,NORMAL,AVE,60620,1174339.5998741,1854987.47007514,6,6,69,41.75748310705411,-87.6366341418435,"(41.75748310705411, -87.6366341418435)"
Vacant/Abandoned Building,17-01716529,03/27/2017,Front,,Open,,Vacant,false,false,11827,S,PERRY,AVE,60628,1177705.59497097,1826531.73643429,34,5,53,41.67932132221306,-87.62515611952787,"(41.67932132221306, -87.62515611952787)"
Vacant/Abandoned Building,17-01716754,03/27/2017,Rear,,Open,,Vacant,false,true,7048,N,ROCKWELL,ST,60645,1157738.6600036,1946763.08998718,50,24,2,42.00967686211079,-87.69497264796566,"(42.00967686211079, -87.69497264796566)"
Vacant/Abandoned Building,17-01717899,03/27/2017,Front,,Open,,Vacant,false,false,9024,S,YATES,BLVD,60617,1193738.83087284,1845602.04519096,7,4,48,41.7312756030965,-87.56584648060867,"(41.7312756030965, -87.56584648060867)"
Vacant/Abandoned Building,17-01718141,03/27/2017,Rear,,Open,,Vacant,false,true,6922,S,LOOMIS,BLVD,60636,1168191.75387,1858850.22511254,6,7,67,41.76821743164986,-87.65905417343802,"(41.76821743164986, -87.65905417343802)"
Vacant/Abandoned Building,17-01718851,03/27/2017,Front,,Open,BACK DOOR,Vacant,false,true,5721,S,PEORIA,ST,60621,1171284.25496619,1866901.99470977,16,7,68,41.790245344593956,-87.64748331041997,"(41.790245344593956, -87.64748331041997)"
Vacant/Abandoned Building,17-01739649,03/28/2017,Front,,Open,,Vacant,false,false,10634,S,GREEN BAY,AVE,60617,1200525.78678009,1835045.07700482,10,4,52,41.70213766608128,-87.54133968084295,"(41.70213766608128, -87.54133968084295)"
Vacant/Abandoned Building,17-01739105,03/28/2017,,,,,,,,3526,W,61ST,ST,60629,1153842.91299152,1863940.63541285,23,8,66,41.78248294548877,-87.71151499558766,"(41.78248294548877, -87.71151499558766)"
Vacant/Abandoned Building,17-01739205,03/28/2017,Front,,Open,,Vacant,false,false,6409,S,PAULINA,ST,60636,1166098.62708835,1862162.16293263,15,7,67,41.77735059583525,-87.6666323796636,"(41.77735059583525, -87.6666323796636)"
Vacant/Abandoned Building,17-01739243,03/28/2017,Front,,Open,,Vacant,false,false,6450,S,PAULINA,ST,60636,1166097.02708835,1862218.66293263,15,7,67,41.77750567315681,-87.66663663944853,"(41.77750567315681, -87.66663663944853)"
Vacant/Abandoned Building,17-01730803,03/28/2017,Front,,Open,FRONT AND REAR DOOR,Vacant,false,true,7131,S,MICHIGAN,AVE,60619,1178397.42741408,1857763.2824261,6,3,69,41.76500910298754,-87.62167869359241,"(41.76500910298754, -87.62167869359241)"
Vacant/Abandoned Building,17-01731037,03/28/2017,Front,,Boarded,REAR OPEN,Vacant,true,false,8820,S,LAFLIN,ST,60620,1167879.1814331,1846163.82530344,21,22,71,41.73341091669366,-87.66056351146528,"(41.73341091669366, -87.66056351146528)"
Vacant/Abandoned Building,17-01731061,03/28/2017,Rear,,Open,REAR,Vacant,false,false,415,W,116TH,ST,60628,1175707.3542086,1827996.09347256,34,5,53,41.68338458329833,-87.63242688478482,"(41.68338458329833, -87.63242688478482)"
Vacant/Abandoned Building,17-01735776,03/28/2017,,,,,,,,4915,N,MELVINA,AVE,60630,1133871.34478802,1932354.93991455,45,16,11,41.970594437466644,-87.78313005234048,"(41.970594437466644, -87.78313005234048)"
Vacant/Abandoned Building,17-01736041,03/28/2017,Front,,Open,FRONT DOOR WAS KICKED IN,Vacant,false,true,219,W,117TH,ST,60628,1176837.30340637,1827357.20198779,34,5,53,41.68160606677558,-87.62830969170851,"(41.68160606677558, -87.62830969170851)"
Vacant/Abandoned Building,17-01737276,03/28/2017,Front,,Boarded,BASEMENT,Vacant,false,true,3639,S,MICHIGAN,AVE,60653,1177792.12048259,1880936.62997428,3,2,35,41.82861268565262,-87.62319563765082,"(41.82861268565262, -87.62319563765082)"
