,SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,FIPS
382,Vacant/Abandoned Building,17-00733479,2/9/17,Front,,Open,YES,Vacant,FALSE,FALSE,4028,W,VAN BUREN,ST,60624,1149604.757,1897719.381,28,11,26,41.87525948,-87.72617823,"(41.87525947742932, -87.7261782348579)",170312607002011
383,Vacant/Abandoned Building,17-00724860,2/9/17,Front,,Open,,Vacant,TRUE,FALSE,5351,S,CARPENTER,ST,60609,1170222.457,1869326.868,20,9,61,41.79692265,-87.65130609,"(41.79692264705754, -87.65130609034979)",170316120002009
384,Vacant/Abandoned Building,17-00723795,2/9/17,,,,,,,,10412,S,EMERALD,AVE,60628,1173150.694,1835807.227,34,22,49,41.70487624,-87.64155626,"(41.70487623884173, -87.64155625836638)",170314911005014
385,Vacant/Abandoned Building,17-00724635,2/9/17,,,,,,,,226,W,105TH,ST,60628,1176619.213,1835315.654,34,5,49,41.70345013,-87.62886977,"(41.70345013097522, -87.62886976565115)",170314910003011
386,Vacant/Abandoned Building,17-00740069,2/10/17,Front,,Open,,Vacant,FALSE,FALSE,8238,S,EAST END,AVE,60617,1189029.09,1850693.149,8,4,45,41.74536004,-87.5829371,"(41.74536003714703, -87.5829371033159)",170314503001030
387,Vacant/Abandoned Building,17-00738480,2/10/17,Rear,,Open,NONE,Vacant,FALSE,FALSE,7335,S,MERRILL,AVE,60649,1191823.848,1856749.828,5,3,43,41.76191274,-87.57250055,"(41.76191273714225, -87.57250054965611)",170314308001010
388,Vacant/Abandoned Building,17-00740278,2/10/17,Front,,Open,MAY BE OPEN IN THE REAR,Vacant,TRUE,FALSE,5517,W,RICE,ST,60651,1139278.592,1905124.931,37,15,25,41.89577544,-87.7639119,"(41.895775437297175, -87.76391190334799)",170312512001020
389,Vacant/Abandoned Building,17-00743542,2/10/17,,,,,,,,5727,S,PEORIA,ST,60621,1171285.355,1866861.795,16,7,68,41.79013501,-87.64748045,"(41.790135007214445, -87.64748045292832)",170318347001016
390,Vacant/Abandoned Building,17-00741039,2/10/17,,,,,,,,4229,W,WILCOX,ST,60624,1148219.821,1899000.582,28,11,26,41.87880201,-87.73123022,"(41.87880201030607, -87.73123021879502)",170312606001007
391,Vacant/Abandoned Building,17-00737072,2/10/17,Front,,Open,FRONT AND REAR DOORS WITH BROKEN WINDOWS,Vacant,FALSE,FALSE,1646,E,85TH,ST,60617,1188713.261,1848947.518,8,4,45,41.74057741,-87.58415002,"(41.74057740890928, -87.58415002422188)",170314503004001
392,Vacant/Abandoned Building,17-00748404,2/10/17,Front,,Open,THE FRONT DOOR IS OPEN,Vacant,FALSE,FALSE,13346,S,RIVERDALE,AVE,60827,1182373.892,1816952.456,9,5,54,41.65292779,-87.60836328,"(41.652927793565375, -87.60836328330376)",170315401023008
393,Vacant/Abandoned Building,17-00769507,2/11/17,Front,,Boarded,,Vacant,FALSE,FALSE,3759,S,PARNELL,AVE,60609,1173247.018,1879982.659,11,9,60,41.82609679,-87.63989942,"(41.826096790699246, -87.63989941894225)",170318400002010
394,Vacant/Abandoned Building,17-00767261,2/11/17,Front,,Open,BACK DOOR & WINDOWS OPEN,Vacant,FALSE,FALSE,5943,S,WOOD,ST,60636,1165367.345,1865271.328,15,7,67,41.78589807,-87.66922523,"(41.78589806980049, -87.66922523261977)",170316707001019
395,Vacant/Abandoned Building,17-00758876,2/11/17,Front,,Boarded,,Vacant,FALSE,FALSE,1219,W,107TH,PL,60643,1170072.326,1833488.634,34,22,75,41.69858096,-87.65289592,"(41.698580960025055, -87.65289592042396)",170317501004004
396,Vacant/Abandoned Building,17-00758881,2/11/17,Front,,Boarded,,Vacant,FALSE,FALSE,1221,W,107TH,PL,60643,1170059.726,1833488.334,34,22,75,41.69858041,-87.65294206,"(41.69858040993363, -87.65294206418864)",170317501004004
397,Vacant/Abandoned Building,17-00771237,2/11/17,Front,,Open,VARIOUS,Vacant,FALSE,FALSE,11428,S,YALE,AVE,60628,1176653.48,1829157.984,34,5,49,41.68655181,-87.62892869,"(41.686551810935136, -87.62892868662263)",170314913003014
398,Vacant/Abandoned Building,17-00781759,2/12/17,Rear,,Open,,Vacant,FALSE,TRUE,115,E,71ST,ST,60619,1178458.227,1857973.482,6,3,69,41.76558453,-87.62144947,"(41.765584534022736, -87.62144946912403)",170316904003009
399,Vacant/Abandoned Building,17-00789165,2/12/17,Rear,,Boarded,NO  ENTRY POINTS,Vacant,FALSE,FALSE,7041,S,GREEN,ST,60621,1171851.108,1858161.631,6,7,68,41.76624834,-87.6456611,"(41.76624834042466, -87.64566110211231)",170316811002005
400,Vacant/Abandoned Building,17-00776836,2/12/17,Front,,Open,,Vacant,TRUE,FALSE,8533,S,SAGINAW,AVE,60617,1195310.577,1848905.766,7,4,46,41.74030269,-87.55997996,"(41.74030269058829, -87.5599799586523)",170314603011014
401,Vacant/Abandoned Building,17-00801795,2/13/17,Rear,,Open,REAR BASEMENT AND 1ST FL DOOR,Vacant,TRUE,FALSE,4526,S,CALUMET,AVE,60653,1179191.195,1875080.308,3,2,38,41.81251062,-87.61824141,"(41.81251061818372, -87.61824141080568)",170318358001017
402,Vacant/Abandoned Building,17-00796160,2/13/17,Front,,Open,,Vacant,TRUE,FALSE,6741,S,WABASH,AVE,60637,1177885.98,1860328.817,6,3,69,41.7720608,-87.62347568,"(41.772060804668136, -87.6234756755264)",170316904004004
