Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
01/03/2017,Completed,01/06/2017,17-00044685,Sanitation Code Violation,Garbage in yard,4516 S DR MARTIN LUTHER KING JR DR,60653,1179612.56298759,1875265.82851714,3,2,38,41.813010070343466,-87.61669017000806,"(41.813010070343466, -87.61669017000806)"
01/03/2017,Completed,01/06/2017,17-00045597,Sanitation Code Violation,Other,910 W ROSCOE ST,60657,1169531.5267119,1922765.12849437,44,19,6,41.94357634977002,-87.65228503024223,"(41.94357634977002, -87.65228503024223)"
01/03/2017,Completed,01/06/2017,17-00046004,Sanitation Code Violation,Dog feces in yard,4325 S VERNON AVE,60653,1179992.68012512,1876513.41637219,3,2,38,41.81642484569877,-87.61525766231108,"(41.81642484569877, -87.61525766231108)"
01/03/2017,Completed,01/06/2017,17-00051369,Sanitation Code Violation,Garbage in alley,4615 S VINCENNES AVE,60653,1180398.52192191,1874477.80406883,3,2,38,41.81082964482348,-87.61383147748963,"(41.81082964482348, -87.61383147748963)"
01/03/2017,Completed,01/06/2017,17-00052242,Sanitation Code Violation,Other,5111 S UNIVERSITY AVE,,1184675.0898796,1871365.28322399,5,2,41,41.802189332807956,-87.5982432675211,"(41.802189332807956, -87.5982432675211)"
01/03/2017,Completed,01/06/2017,17-00058891,Sanitation Code Violation,Other,3500 S INDIANA AVE,60653,1178175.02257661,1881831.30120474,3,2,35,41.831059039179216,-87.62176362286692,"(41.831059039179216, -87.62176362286692)"
01/03/2017,Completed,01/06/2017,17-00059191,Sanitation Code Violation,Standing water,3234 S INDIANA AVE,60616,1178132.76161157,1883593.34257135,3,2,35,41.835895175433606,-87.62186513355007,"(41.835895175433606, -87.62186513355007)"
01/03/2017,Completed,01/09/2017,17-00045415,Sanitation Code Violation,Other,7218 S EMERALD AVE,60621,1172592.90053355,1857010.96137877,6,7,68,41.76307445651187,-87.64297602282147,"(41.76307445651187, -87.64297602282147)"
01/03/2017,Completed,01/09/2017,17-00051900,Sanitation Code Violation,Other,1900 N AUSTIN AVE,60639,1136103.37470848,1912012.4062948,29,25,25,41.91473275392529,-87.77540943656781,"(41.91473275392529, -87.77540943656781)"
01/03/2017,Completed,01/11/2017,17-00045848,Sanitation Code Violation,Garbage in yard,5522 S LOOMIS BLVD,60636,1167940.33237269,1868028.4258209,16,7,67,41.793408952516785,-87.659712205023,"(41.793408952516785, -87.659712205023)"
01/04/2017,Completed - Dup,01/04/2017,17-00063448,Sanitation Code Violation,Overflowing carts,6814 S PARNELL AVE,60621,1173745.53377441,1859724.04231173,6,7,68,41.770494008398664,-87.63867111738581,"(41.770494008398664, -87.63867111738581)"
01/04/2017,Completed,01/04/2017,17-00063814,Sanitation Code Violation,Garbage in alley,2442 N ASHLAND AVE,60614,1165255.42328675,1916412.08007931,32,19,7,41.92623539390892,-87.66818304285388,"(41.92623539390892, -87.66818304285388)"
01/04/2017,Completed,01/04/2017,17-00066461,Sanitation Code Violation,Other,3018 N HOYNE AVE,60618,1161825.65108388,1920030.52120117,32,19,5,41.93623693947293,-87.68068460122586,"(41.93623693947293, -87.68068460122586)"
01/04/2017,Completed,01/05/2017,17-00062572,Sanitation Code Violation,Dumpster not being emptied,1018 N LAVERGNE AVE,60651,1142839.61200322,1906372.13000489,37,15,25,41.8991322957253,-87.75080178587201,"(41.8991322957253, -87.75080178587201)"
01/04/2017,Completed,01/05/2017,17-00065189,Sanitation Code Violation,Garbage in alley,9457 S BISHOP ST,60620,1168325.08693004,1842021.18859537,21,22,73,41.722033330437235,-87.65904882133202,"(41.722033330437235, -87.65904882133202)"
01/04/2017,Completed,01/05/2017,17-00065759,Sanitation Code Violation,Dog feces in yard,2727 W RASCHER AVE,60625,1157185.52988888,1936087.28832711,40,20,4,41.98039332250494,-87.69729955027643,"(41.98039332250494, -87.69729955027643)"
01/04/2017,Completed,01/05/2017,17-00066913,Sanitation Code Violation,Other,3062 N OAKLEY AVE,60618,1160493.6117344,1920356.97998125,32,19,5,41.93716048515929,-87.68557091380838,"(41.93716048515929, -87.68557091380838)"
01/04/2017,Completed,01/05/2017,17-00068501,Sanitation Code Violation,Dumpster not being emptied,8959 S THROOP ST,60620,1169231.50939052,1845341.89833183,21,22,73,41.73112631621627,-87.65563297319633,"(41.73112631621627, -87.65563297319633)"
01/04/2017,Completed,01/05/2017,17-00069624,Sanitation Code Violation,Dog feces in yard,7239 S MILLARD AVE,60629,1153289.49557816,1856348.18388489,13,8,65,41.76165903247137,-87.71374454285248,"(41.76165903247137, -87.71374454285248)"
01/04/2017,Completed,01/05/2017,17-00070596,Sanitation Code Violation,Dumpster not being emptied,4424 S DREXEL BLVD,60653,1183065.97377284,1875873.32008614,4,2,39,41.81459734650083,-87.60400418682198,"(41.81459734650083, -87.60400418682198)"
01/04/2017,Completed,01/05/2017,17-00070736,Sanitation Code Violation,Garbage in yard,727 E 105TH PL,60628,1183019.68700068,1835157.46887626,9,5,50,41.70286998721061,-87.60543766793339,"(41.70286998721061, -87.60543766793339)"
01/04/2017,Completed,01/05/2017,17-00070741,Sanitation Code Violation,Garbage in yard,2342 W PALMER ST,60647,1160246.54990367,1914783.34373191,32,14,22,41.921871173277246,-87.68663340472668,"(41.921871173277246, -87.68663340472668)"
01/04/2017,Completed,01/05/2017,17-00070787,Sanitation Code Violation,Dumpster not being emptied,2506 N GREENVIEW AVE,60614,1165900.08750771,1916759.16621695,32,19,7,41.92717407108804,-87.66580428699989,"(41.92717407108804, -87.66580428699989)"
01/04/2017,Completed,01/05/2017,17-00071462,Sanitation Code Violation,Garbage in alley,432 E 63RD ST,60637,1180333.61796934,1863337.30301294,20,3,42,41.78026060045307,-87.61441126765736,"(41.78026060045307, -87.61441126765736)"
01/04/2017,Completed,01/05/2017,17-00071574,Sanitation Code Violation,Garbage in alley,4107 W WELLINGTON AVE,60641,1148475.5542295,1919630.07792602,31,25,21,41.93540649334316,-87.72975820861481,"(41.93540649334316, -87.72975820861481)"
01/04/2017,Completed,01/05/2017,17-00072188,Sanitation Code Violation,Other,6251 N CLAREMONT AVE,60659,1159516.28778683,1941446.01633002,50,24,2,41.99505007650471,-87.68857949099304,"(41.99505007650471, -87.68857949099304)"
01/04/2017,Completed,01/05/2017,17-00072592,Sanitation Code Violation,Garbage in alley,1310 N LA SALLE DR,60610,1174892.27708159,1909097.19600808,2,18,8,41.905952444333785,-87.63299196329922,"(41.905952444333785, -87.63299196329922)"
01/04/2017,Completed,01/05/2017,17-00074446,Sanitation Code Violation,Other,1345 N LEAVITT ST,60622,1161487.5875035,1909097.11979893,2,14,24,41.90624199295739,-87.68223209968212,"(41.90624199295739, -87.68223209968212)"
01/04/2017,Completed,01/05/2017,17-00075105,Sanitation Code Violation,Construction Site Cleanliness/Fence,4925 W WARWICK AVE,60641,1142844.91311803,1924479.89418611,30,16,15,41.94882175875773,-87.75033012444902,"(41.94882175875773, -87.75033012444902)"
01/04/2017,Completed,01/05/2017,17-00077827,Sanitation Code Violation,Dog feces in yard,4814 W ADDISON ST,60641,1143640.36022109,1923500.58337619,30,16,15,41.946119557293635,-87.74743077398837,"(41.946119557293635, -87.74743077398837)"
01/04/2017,Completed,01/05/2017,17-00078403,Sanitation Code Violation,Standing water,3144 S CALUMET AVE,60616,1179112.50991366,1884221.87492853,4,2,35,41.83759758900061,-87.61825093877796,"(41.83759758900061, -87.61825093877796)"
01/04/2017,Completed,01/05/2017,17-00078998,Sanitation Code Violation,Other,6446 S INGLESIDE AVE,60637,1183833.41332029,1862447.96730184,20,3,42,41.77773917368086,-87.60160834216317,"(41.77773917368086, -87.60160834216317)"
01/04/2017,Completed,01/06/2017,17-00064039,Sanitation Code Violation,Other,1525 E 57TH ST,60637,1187506.7409825,1867509.92901147,5,2,41,41.79154303646672,-87.58798118575099,"(41.79154303646672, -87.58798118575099)"
01/04/2017,Completed,01/06/2017,17-00065447,Sanitation Code Violation,Garbage in alley,5142 N LECLAIRE AVE,60630,1141440.36479886,1933824.89327011,45,16,11,41.97449134814815,-87.75526132238802,"(41.97449134814815, -87.75526132238802)"
01/04/2017,Completed,01/06/2017,17-00066546,Sanitation Code Violation,Garbage in alley,1610 N HARDING AVE,60647,1149804.30671674,1910412.1202996,26,25,23,41.91008581011609,-87.72511521228988,"(41.91008581011609, -87.72511521228988)"
01/04/2017,Completed,01/06/2017,17-00068034,Sanitation Code Violation,Garbage in yard,4250 W NORTH AVE,60639,1147686.64859945,1910292.45147205,26,25,23,41.90979836938964,-87.73289778721355,"(41.90979836938964, -87.73289778721355)"
01/04/2017,Completed,01/06/2017,17-00070482,Sanitation Code Violation,Other,1228 N KEELER AVE,60651,1148152.62379012,1907968.66041123,37,25,23,41.90341268757451,-87.73124589240165,"(41.90341268757451, -87.73124589240165)"
01/04/2017,Completed,01/06/2017,17-00070668,Sanitation Code Violation,Garbage in yard,3516 W POTOMAC AVE,60651,1152623.44012886,1908425.59631637,26,14,23,41.90457928189116,-87.714811399565,"(41.90457928189116, -87.714811399565)"
01/04/2017,Completed,01/06/2017,17-00070740,Sanitation Code Violation,Garbage in yard,941 N LARAMIE AVE,60651,1141519.93718284,1905772.24161327,37,15,25,41.897510618330344,-87.75566381418741,"(41.897510618330344, -87.75566381418741)"
01/04/2017,Completed,01/06/2017,17-00070792,Sanitation Code Violation,Garbage in alley,3602 N CLARK ST,60613,1168358.86868871,1924095.4283089,44,19,6,41.94725223496991,-87.65655652843823,"(41.94725223496991, -87.65655652843823)"
01/04/2017,Completed,01/06/2017,17-00070794,Sanitation Code Violation,Garbage in yard,833 N WALLER AVE,60651,1138207.93998268,1904990.60912394,29,15,25,41.89542627184948,-87.76784748261467,"(41.89542627184948, -87.76784748261467)"
01/04/2017,Completed,01/06/2017,17-00073522,Sanitation Code Violation,Garbage in yard,1342 N CICERO AVE,60651,1144124.22188752,1908601.80998897,37,25,25,41.90522675204986,-87.74602732655762,"(41.90522675204986, -87.74602732655762)"
01/04/2017,Completed,01/06/2017,17-00076526,Sanitation Code Violation,Other,5034 W VAN BUREN ST,60644,1142944.90157976,1897543.55577751,29,15,25,41.87490366388609,-87.75063525041287,"(41.87490366388609, -87.75063525041287)"
01/04/2017,Completed,01/06/2017,17-00077217,Sanitation Code Violation,Overflowing carts,4954 W BYRON ST,60641,1142627.27988062,1925463.45031677,45,16,15,41.95152478501645,-87.75110555529628,"(41.95152478501645, -87.75110555529628)"
01/04/2017,Completed - Dup,01/09/2017,17-00075694,Sanitation Code Violation,Garbage in alley,7146 S LOWE AVE,60621,1173382.48998179,1857509.72133394,6,7,68,41.764425687967375,-87.64006731021067,"(41.764425687967375, -87.64006731021067)"
01/04/2017,Completed,01/09/2017,17-00063375,Sanitation Code Violation,Other,7124 S LAFAYETTE AVE,60621,1177077.40870602,1857613.99988589,6,7,69,41.76462932233327,-87.6265214115069,"(41.76462932233327, -87.6265214115069)"
01/04/2017,Completed,01/09/2017,17-00063558,Sanitation Code Violation,Garbage in alley,7648 S PRAIRIE AVE,60619,1179359.6418184,1854358.44231496,6,6,69,41.75564395052403,-87.61825566336054,"(41.75564395052403, -87.61825566336054)"
01/04/2017,Completed,01/09/2017,17-00065178,Sanitation Code Violation,Other,4245 N SHERIDAN RD,60613,1168836.93862074,1928406.55730767,46,19,3,41.95907176464655,-87.65467379459112,"(41.95907176464655, -87.65467379459112)"
01/04/2017,Completed,01/09/2017,17-00066945,Sanitation Code Violation,Garbage in yard,4612 S FAIRFIELD AVE,60632,1158809.87631151,1873959.628168,15,9,58,41.80987639891263,-87.6930309270647,"(41.80987639891263, -87.6930309270647)"
01/04/2017,Completed,01/09/2017,17-00067645,Sanitation Code Violation,Garbage in yard,7115 S CHAMPLAIN AVE,60619,1181795.19000814,1857984.09002696,6,3,69,41.765537205046414,-87.6092182052077,"(41.765537205046414, -87.6092182052077)"
01/04/2017,Completed,01/09/2017,17-00067975,Sanitation Code Violation,Construction Site Cleanliness/Fence,7117 S CHAMPLAIN AVE,60619,1181795.59000814,1857970.69002696,6,3,69,41.765500424850465,-87.60921715256968,"(41.765500424850465, -87.60921715256968)"
01/04/2017,Completed,01/09/2017,17-00068944,Sanitation Code Violation,Other,8100 S KILPATRICK AVE,60652,1146519.4189752,1850506.16289591,18,8,70,41.74575861894008,-87.7387059097925,"(41.74575861894008, -87.7387059097925)"
01/04/2017,Completed,01/09/2017,17-00069631,Sanitation Code Violation,Dumpster not being emptied,7146 S LOWE AVE,60621,1173382.48998179,1857509.72133394,6,7,68,41.764425687967375,-87.64006731021067,"(41.764425687967375, -87.64006731021067)"
01/04/2017,Completed,01/09/2017,17-00070795,Sanitation Code Violation,Garbage in yard,3302 S CARPENTER ST,60608,1169853.06657214,1882920.72062876,11,9,60,41.834233608397525,-87.65226558438106,"(41.834233608397525, -87.65226558438106)"
01/04/2017,Completed,01/09/2017,17-00078812,Sanitation Code Violation,Garbage in yard,7824 S WINCHESTER AVE,60620,1164717.61307383,1852777.40197349,17,6,71,41.751626785937134,-87.67195971700814,"(41.751626785937134, -87.67195971700814)"
01/04/2017,Completed,01/10/2017,17-00064891,Sanitation Code Violation,Garbage in yard,3719 W 83RD PL,60652,1153051.27718139,1848955.21471684,18,8,70,41.74137619418609,-87.71481243824245,"(41.74137619418609, -87.71481243824245)"
01/04/2017,Completed,01/10/2017,17-00064962,Sanitation Code Violation,Garbage in yard,3721 W 83RD PL,60652,1153037.87718139,1848954.81471684,18,8,70,41.74137536080157,-87.71486154623992,"(41.74137536080157, -87.71486154623992)"
01/04/2017,Completed,01/10/2017,17-00064994,Sanitation Code Violation,Garbage in yard,3723 W 83RD PL,60652,1153024.47718139,1848954.41471684,18,8,70,41.74137452739607,-87.71491065423638,"(41.74137452739607, -87.71491065423638)"
01/04/2017,Completed,01/10/2017,17-00070671,Sanitation Code Violation,Garbage in yard,3917 N TROY ST,60618,1154689.60252173,1925879.49689042,33,17,16,41.95243302050509,-87.70675324110807,"(41.95243302050509, -87.70675324110807)"
01/04/2017,Completed,01/11/2017,17-00076605,Sanitation Code Violation,Garbage in yard,4832 S SEELEY AVE,60609,1163507.21017487,1872614.31333367,15,9,61,41.80608736484727,-87.67583948440698,"(41.80608736484727, -87.67583948440698)"
01/04/2017,Completed,01/13/2017,17-00064979,Sanitation Code Violation,Other,7239 S RICHMOND ST,60629,1157958.88320328,1856483.53207711,18,8,66,41.761936882191726,-87.69662693941538,"(41.761936882191726, -87.69662693941538)"
01/04/2017,Completed,01/13/2017,17-00067774,Sanitation Code Violation,Garbage in alley,10338 S WALDEN PKWY,60643,1165597.28770302,1836098.74753088,19,22,72,41.70583939623581,-87.66920768133302,"(41.70583939623581, -87.66920768133302)"
01/04/2017,Completed,01/13/2017,17-00070502,Sanitation Code Violation,Garbage in yard,1439 S LAWNDALE AVE,60623,1151942.15418733,1892810.62518656,24,10,29,41.861743605791936,-87.71772542701335,"(41.861743605791936, -87.71772542701335)"
01/04/2017,Completed,01/17/2017,17-00064493,Sanitation Code Violation,Garbage in yard,9107 S CONSTANCE AVE,60617,1190104.16570982,1844953.2805058,8,4,48,41.729583492539774,-87.57918220418298,"(41.729583492539774, -87.57918220418298)"
01/04/2017,Completed,01/17/2017,17-00070672,Sanitation Code Violation,Garbage in yard,4410 S SHIELDS AVE,60609,1174712.1361274,1875650.61991969,3,9,37,41.814176709025574,-87.63465349131873,"(41.814176709025574, -87.63465349131873)"
01/05/2017,Completed,01/05/2017,17-00083625,Sanitation Code Violation,Other,6614 S GREENWOOD AVE,60637,1184357.52478025,1861369.1676716,5,3,42,41.77476659631564,-87.59972070200267,"(41.77476659631564, -87.59972070200267)"
01/05/2017,Completed,01/05/2017,17-00089468,Sanitation Code Violation,Garbage in alley,2708 N LEHMANN CT,60614,1172009.42647678,1918480.75839265,43,19,7,41.931765487011646,-87.64330427931452,"(41.931765487011646, -87.64330427931452)"
01/05/2017,Completed,01/06/2017,17-00082862,Sanitation Code Violation,Garbage in alley,222 N RACINE AVE,60607,1168466.93190364,1901688.42620047,27,12,28,41.8857638130894,-87.65680901985888,"(41.8857638130894, -87.65680901985888)"
01/05/2017,Completed,01/06/2017,17-00083328,Sanitation Code Violation,Dog feces in yard,2511 N MAPLEWOOD AVE,60647,1158940.07268971,1916650.06608504,32,14,22,41.9270205297971,-87.69138241970379,"(41.9270205297971, -87.69138241970379)"
01/05/2017,Completed,01/06/2017,17-00084060,Sanitation Code Violation,Other,3999 W IRVING PARK RD,60618,1149011.13677118,1926281.35989102,45,17,16,41.95364778803479,-87.72761716373047,"(41.95364778803479, -87.72761716373047)"
01/05/2017,Completed,01/06/2017,17-00084068,Sanitation Code Violation,Garbage in alley,3345 N PULASKI RD,60641,1149136.57827587,1921990.53592101,30,17,21,41.941870992058966,-87.72726756056215,"(41.941870992058966, -87.72726756056215)"
01/05/2017,Completed,01/06/2017,17-00084106,Sanitation Code Violation,Garbage in alley,3325 N PULASKI RD,60641,1149139.97827587,1921874.03592101,30,17,21,41.94155124048943,-87.72725809146766,"(41.94155124048943, -87.72725809146766)"
01/05/2017,Completed,01/06/2017,17-00085715,Sanitation Code Violation,Other,2340 W MADISON ST,60612,1160814.39941795,1899960.66152965,27,12,28,41.88118478663091,-87.68495859305065,"(41.88118478663091, -87.68495859305065)"
01/05/2017,Completed,01/06/2017,17-00085842,Sanitation Code Violation,Garbage in alley,1415 N SPRINGFIELD AVE,60651,1150120.79858311,1909134.29759667,26,25,23,41.906573176669916,-87.72398588634,"(41.906573176669916, -87.72398588634)"
01/05/2017,Completed,01/06/2017,17-00086116,Sanitation Code Violation,Garbage in yard,2823 S AVERS AVE,60623,1151167.25129269,1884952.9913052,22,10,30,41.840196507221535,-87.72077574087976,"(41.840196507221535, -87.72077574087976)"
01/05/2017,Completed,01/06/2017,17-00087991,Sanitation Code Violation,Garbage in alley,2665 N HALSTED ST,60614,1170478.30551386,1918080.98986679,43,19,7,41.930702180704024,-87.64894259366646,"(41.930702180704024, -87.64894259366646)"
01/05/2017,Completed,01/06/2017,17-00089496,Sanitation Code Violation,Construction Site Cleanliness/Fence,846 W WEBSTER AVE,60614,1170188.22600069,1914832.40100131,43,18,7,41.92179424529716,-87.65010368650586,"(41.92179424529716, -87.65010368650586)"
