,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,FIPS
740,1/21/17,Completed,1/24/17,17-00377767,Sanitation Code Violation,Overflowing carts,3730 W SUNNYSIDE AVE,60625,1150711.188,1929649.443,35,17,14,41.96285691,-87.72127912,"(41.96285690683581, -87.72127912479147)",170311406024000
741,1/21/17,Completed,1/24/17,17-00382495,Sanitation Code Violation,Garbage in alley,4017 N CENTRAL PARK AVE,60618,1151674.237,1926464.892,35,17,16,41.95409935,-87.71782242,"(41.954099346120216, -87.71782242467201)",170311604001030
742,1/21/17,Completed,1/25/17,17-00372367,Sanitation Code Violation,Garbage in yard,1611 N KIMBALL AVE,60647,1153410.512,1910500.09,26,14,23,41.91025627,-87.71186504,"(41.91025627087458, -87.71186503720486)",170312302001017
743,1/21/17,Completed,1/25/17,17-00372504,Sanitation Code Violation,Other,3400 W BLOOMINGDALE AVE,60647,1153419.819,1911722.155,26,14,22,41.91360954,-87.71179831,"(41.9136095421645, -87.7117983112311)",170312302001007
744,1/21/17,Completed,1/25/17,17-00378615,Sanitation Code Violation,Dog feces in yard,8930 S ESCANABA AVE,60617,1196939.758,1846311.057,10,4,46,41.73314227,-87.55409703,"(41.73314226886646, -87.55409703330167)",170318339001020
745,1/21/17,Completed,1/26/17,17-00373325,Sanitation Code Violation,Other,6927 S SANGAMON ST,60621,1171171.803,1858899.707,6,7,68,41.76828859,-87.64812945,"(41.768288588883955, -87.64812944758721)",170316811002010
746,1/21/17,Completed,1/26/17,17-00374026,Sanitation Code Violation,Garbage in alley,1439 S LAWNDALE AVE,60623,1151942.154,1892810.625,24,10,29,41.86174361,-87.71772543,"(41.861743605791936, -87.71772542701335)",170318387004008
747,1/21/17,Completed,1/26/17,17-00376541,Sanitation Code Violation,Other,8300 S PRAIRIE AVE,60619,1179478.059,1850028.374,6,6,44,41.74375905,-87.61795363,"(41.743759047300316, -87.61795363390111)",170314403002013
748,1/21/17,Completed,1/27/17,17-00373892,Sanitation Code Violation,Other,2311 E 70TH ST,60649,1192659.376,1858994.09,5,3,43,41.76805084,-87.56936525,"(41.76805084401776, -87.56936524588176)",170314301022000
749,1/21/17,Completed,1/27/17,17-00378905,Sanitation Code Violation,Dog feces in yard,1935 W MARQUETTE RD,60636,1164496.678,1860232.501,16,7,67,41.77208928,-87.67255949,"(41.7720892773658, -87.67255948772936)",170316713003005
750,1/21/17,Completed,1/27/17,17-00381445,Sanitation Code Violation,Other,9418 S COMMERCIAL AVE,60617,1197785.322,1842995.217,10,4,48,41.72402228,-87.55110979,"(41.72402228381708, -87.55110978752668)",170314805002009
751,1/21/17,Completed,1/27/17,17-00382450,Sanitation Code Violation,Dumpster not being emptied,9034 S HOUSTON AVE,60617,1198092.189,1845646.576,10,4,46,41.73129017,-87.54989738,"(41.73129017170927, -87.54989738152348)",170318339002014
752,1/21/17,Completed,1/30/17,17-00370724,Sanitation Code Violation,Dumpster not being emptied,10330 S WALDEN PKWY,60643,1165602.388,1836156.048,19,22,72,41.70599653,-87.66918739,"(41.70599652893308, -87.66918738718381)",170317207001003
753,1/21/17,Completed,1/30/17,17-00373857,Sanitation Code Violation,Dog feces in yard,4918 N MERRIMAC AVE,60630,1133542.171,1932372.375,45,16,11,41.97064808,-87.78434006,"(41.97064807697164, -87.78434005972154)",170311103004013
754,1/21/17,Completed,2/2/17,17-00373639,Sanitation Code Violation,Dog feces in yard,6223 S CAMPBELL AVE,60629,1160772.187,1863315.102,16,8,66,41.78062608,-87.68612736,"(41.78062607979888, -87.68612736308135)",170318350002007
755,1/21/17,Completed,2/10/17,17-00370141,Sanitation Code Violation,Other,3000 S ARCHER AVE,60608,1167397.98,1885029.99,11,9,60,41.84007471,-87.66121333,"(41.840074710744204, -87.66121332543453)",170316007002033
756,1/21/17,Completed,2/14/17,17-00375698,Sanitation Code Violation,Garbage in yard,8028 S ELLIS AVE,60619,1184287.519,1851976.343,8,6,44,41.74899341,-87.60027076,"(41.74899341003403, -87.60027076044923)",170314401011008
757,1/21/17,Completed,2/15/17,17-00375930,Sanitation Code Violation,Overflowing carts,1529 E 86TH ST,60619,1188015.358,1848263.723,8,4,45,41.73871765,-87.58672877,"(41.73871765233934, -87.58672877081636)",170318343004010
758,1/22/17,Completed,1/23/17,17-00390266,Sanitation Code Violation,Other,4400 W DIVERSEY AVE,60639,1146565.003,1918251.829,31,25,20,41.93166115,-87.73681489,"(41.9316611477505, -87.73681489412266)",170312001002018
759,1/22/17,Completed,1/23/17,17-00397058,Sanitation Code Violation,Standing water,1504 N WESTERN AVE,60622,1160135.548,1909933.605,1,14,24,41.90856543,-87.68717551,"(41.90856542663871, -87.6871755082752)",170312412002005
760,1/22/17,Completed,1/23/17,17-00399802,Sanitation Code Violation,Garbage in yard,4003 W WELLINGTON AVE,60641,1149183.951,1919643.822,31,25,21,41.93543049,-87.72715443,"(41.935430492773044, -87.72715443481498)",170312104002010
761,1/22/17,Completed,1/23/17,17-00385112,Sanitation Code Violation,Garbage in alley,2301 N LOCKWOOD AVE,60639,1140673.456,1914788.232,36,25,19,41.92226711,-87.75855097,"(41.92226711376911, -87.75855097339803)",170311912001006
762,1/22/17,Completed,1/23/17,17-00385984,Sanitation Code Violation,Garbage in alley,2143 N WESTERN AVE,60647,1160009.056,1914418.39,32,14,22,41.92087463,-87.68751612,"(41.92087462523475, -87.68751612039406)",170312216002020
763,1/22/17,Completed,1/23/17,17-00388035,Sanitation Code Violation,Other,1434 W BARRY AVE,60657,1166201.056,1920679.752,32,19,6,41.93792593,-87.66458599,"(41.9379259328002, -87.66458598568187)",170310627001006
764,1/22/17,Completed - Dup,1/24/17,17-00398228,Sanitation Code Violation,Overflowing carts,4048 N MOZART ST,60618,1156658.418,1926773.348,33,17,16,41.95484608,-87.69949149,"(41.9548460781068, -87.69949148880588)",170311606021000
765,1/22/17,Completed - Dup,1/24/17,17-00400565,Sanitation Code Violation,Overflowing carts,4032 N MOZART ST,60618,1156661.718,1926666.648,33,17,16,41.95455322,-87.69948226,"(41.95455321973826, -87.69948225857972)",170311606021000
766,1/22/17,Completed,1/24/17,17-00383794,Sanitation Code Violation,Dumpster not being emptied,4558 W 87TH ST,60652,1147494.14,1846446.387,18,8,70,41.73459931,-87.73523767,"(41.73459931268514, -87.73523767040503)",170318220002001
767,1/22/17,Completed,1/24/17,17-00383840,Sanitation Code Violation,Garbage in alley,4600 W 87TH ST,60652,1147287.86,1846440.342,18,8,70,41.73458665,-87.73599356,"(41.73458665413833, -87.7359935579887)",170318220002001
768,1/22/17,Completed,1/24/17,17-00386709,Sanitation Code Violation,Other,910 W 103RD ST,60643,1172025.165,1836532.333,34,22,73,41.70689078,-87.64565659,"(41.706890776913674, -87.64565659043554)",170317306003032
769,1/22/17,Completed,1/24/17,17-00390728,Sanitation Code Violation,Garbage in yard,10907 S VINCENNES AVE,60643,1167894.256,1832379.44,34,22,75,41.69558409,-87.66090267,"(41.695584093329266, -87.66090267320135)",170317501003011
770,1/22/17,Completed,1/24/17,17-00390827,Sanitation Code Violation,Other,3754 N BERNARD ST,60618,1152723.455,1924749.014,35,17,16,41.94937011,-87.71401093,"(41.94937011311688, -87.7140109283396)",170311608003011
771,1/22/17,Completed,1/24/17,17-00391875,Sanitation Code Violation,Garbage in alley,1117 N WALLER AVE,60651,1138146.823,1906874.283,29,15,25,41.90059641,-87.76802637,"(41.900596411098824, -87.76802636989518)",170312513001003
772,1/22/17,Completed,1/24/17,17-00398144,Sanitation Code Violation,Overflowing carts,4048 N MOZART ST,60618,1156658.418,1926773.348,33,17,16,41.95484608,-87.69949149,"(41.9548460781068, -87.69949148880588)",170311606021000
773,1/22/17,Completed,1/24/17,17-00398234,Sanitation Code Violation,Overflowing carts,4028 N MOZART ST,60618,1156662.518,1926640.048,33,17,16,41.95448021,-87.69948004,"(41.95448021145578, -87.69948004089855)",170311606021000
774,1/22/17,Completed,1/24/17,17-00398238,Sanitation Code Violation,Overflowing carts,4032 N MOZART ST,60618,1156661.718,1926666.648,33,17,16,41.95455322,-87.69948226,"(41.95455321973826, -87.69948225857972)",170311606021000
775,1/22/17,Completed - Dup,1/25/17,17-00389678,Sanitation Code Violation,Garbage in yard,1310 N KOSTNER AVE,60651,1146801.18,1908398.24,37,25,23,41.90461742,-87.7361991,"(41.90461742016914, -87.73619910429139)",170312306005002
776,1/22/17,Completed - Dup,1/25/17,17-00389802,Sanitation Code Violation,Garbage in yard,1310 N KOSTNER AVE,60651,1146801.18,1908398.24,37,25,23,41.90461742,-87.7361991,"(41.90461742016914, -87.73619910429139)",170312306005002
777,1/22/17,Completed - Dup,1/25/17,17-00389803,Sanitation Code Violation,Garbage in yard,1310 N KOSTNER AVE,60651,1146801.18,1908398.24,37,25,23,41.90461742,-87.7361991,"(41.90461742016914, -87.73619910429139)",170312306005002
778,1/22/17,Completed,1/25/17,17-00383048,Sanitation Code Violation,Overflowing carts,5614 S ARCHER AVE,60638,1143112.48,1869341.013,14,8,56,41.79750869,-87.7507223,"(41.79750868740129, -87.75072230320913)",170318352001029
779,1/22/17,Completed,1/25/17,17-00389674,Sanitation Code Violation,Garbage in yard,1308 N KOSTNER AVE,60651,1146801.68,1908377.04,37,25,23,41.90455924,-87.73619781,"(41.90455923559758, -87.73619780971507)",170312306005002
780,1/22/17,Completed,1/25/17,17-00389675,Sanitation Code Violation,Garbage in yard,1310 N KOSTNER AVE,60651,1146801.18,1908398.24,37,25,23,41.90461742,-87.7361991,"(41.90461742016914, -87.73619910429139)",170312306005002
781,1/22/17,Completed,1/25/17,17-00392364,Sanitation Code Violation,Other,545 N MICHIGAN AVE,60611,1177336.963,1903999.975,42,18,8,41.89191031,-87.62416663,"(41.89191031356825, -87.62416662734329)",170310814033004
782,1/22/17,Completed,1/25/17,17-00395407,Sanitation Code Violation,Standing water,4352 W 47TH ST,60632,1148015.77,1873109.085,14,8,57,41.80775625,-87.73264438,"(41.80775624733463, -87.73264438271458)",170315702001014
783,1/22/17,Completed,1/25/17,17-00399688,Sanitation Code Violation,Garbage in alley,15 E WASHINGTON ST,60602,1176496.268,1900825.572,42,1,32,41.88321861,-87.62735,"(41.88321860779685, -87.62735000409738)",170313201001016
784,1/22/17,Completed,1/26/17,17-00383188,Sanitation Code Violation,Dumpster not being emptied,952 W BELMONT AVE,60657,1169290.02,1921431.992,44,19,6,41.93992343,-87.65321156,"(41.93992342715741, -87.65321156497897)",170310621003006
785,1/22/17,Completed,1/26/17,17-00386778,Sanitation Code Violation,Dog feces in yard,28 E 120TH ST,60628,1178573.375,1825404.944,9,5,53,41.67620962,-87.62201375,"(41.67620961611195, -87.62201374662763)",170315306003011
786,1/22/17,Completed,1/26/17,17-00387634,Sanitation Code Violation,Dumpster not being emptied,6129 S EBERHART AVE,60637,1180640.843,1864481.418,20,3,42,41.78339311,-87.61324982,"(41.783393107863816, -87.613249816188)",170314206002003
787,1/22/17,Completed,1/26/17,17-00399374,Sanitation Code Violation,Other,2483 N CLARK ST,60614,1172472.427,1916945.419,43,19,7,41.92754221,-87.64164835,"(41.92754221311281, -87.6416483549574)",170310701032000
788,1/22/17,Completed,1/26/17,17-00401829,Sanitation Code Violation,Other,2500 N CLARK ST,60614,1172428.373,1917043.861,43,19,7,41.92781332,-87.64180732,"(41.92781331903956, -87.64180731686538)",170310701032000
789,1/22/17,Completed,1/27/17,17-00386602,Sanitation Code Violation,Garbage in yard,4304 S ST LAWRENCE AVE,60653,1180978.245,1876605.685,4,2,38,41.81665538,-87.61163958,"(41.81665538083829, -87.61163958432371)",170318360003005
790,1/22/17,Completed,1/30/17,17-00384210,Sanitation Code Violation,Garbage in yard,10654 S KEDZIE AVE,60655,1156901.784,1833790.689,19,22,74,41.69968527,-87.70111228,"(41.69968527426532, -87.70111227627179)",170317401002008
791,1/22/17,Completed,1/30/17,17-00390030,Sanitation Code Violation,Garbage in yard,10338 S WALDEN PKWY,60643,1165597.288,1836098.748,19,22,72,41.7058394,-87.66920768,"(41.70583939623581, -87.66920768133302)",170317207001003
792,1/22/17,Completed,1/30/17,17-00391229,Sanitation Code Violation,Other,10538 S WALDEN PKWY,60643,1165483.993,1834751.898,19,22,72,41.70214581,-87.66966057,"(41.70214581405378, -87.6696605676029)",170317207001007
793,1/22/17,Completed,1/30/17,17-00391232,Sanitation Code Violation,Other,10558 S WALDEN PKWY,60643,1165472.785,1834605.744,19,22,72,41.70174498,-87.66970573,"(41.70174498088451, -87.66970573174744)",170317207001007
794,1/22/17,Completed,1/30/17,17-00391278,Sanitation Code Violation,Garbage in yard,10602 S WALDEN PKWY,60643,1165448.585,1834293.844,19,22,72,41.70088959,-87.66980314,"(41.70088958684587, -87.6698031441883)",170317207001007
795,1/22/17,Completed,1/31/17,17-00385909,Sanitation Code Violation,Garbage in alley,7320 S MAY ST,60621,1169919.463,1856258.504,17,7,68,41.76106808,-87.65279646,"(41.76106807822201, -87.65279646411649)",170316814002012
796,1/22/17,Completed,1/31/17,17-00386550,Sanitation Code Violation,Overflowing carts,7435 S EMERALD AVE,60621,1172586.354,1855622.051,6,7,68,41.75926326,-87.64304087,"(41.75926325887124, -87.64304086700243)",170316813003006
797,1/22/17,Completed,1/31/17,17-00390286,Sanitation Code Violation,Other,7218 S INDIANA AVE,60619,1178850.403,1857202.12,6,3,69,41.76345892,-87.62003547,"(41.763458915172876, -87.62003547447502)",170316910004011
798,1/22/17,Completed,2/1/17,17-00390327,Sanitation Code Violation,Garbage in alley,1430 S MICHIGAN AVE,60605,1177450.576,1893630.216,3,1,33,41.86345254,-87.6240641,"(41.863452536110366, -87.62406409872601)",170313301003008
799,1/22/17,Completed,2/10/17,17-00388279,Sanitation Code Violation,,8100 S DORCHESTER AVE,60619,1186947.706,1851560.812,8,4,45,41.74779055,-87.5905361,"(41.747790546277706, -87.59053610167065)",170318343001000
800,1/22/17,Completed,2/14/17,17-00386271,Sanitation Code Violation,Garbage in alley,8700 S THROOP ST,60620,1169180.255,1847080.481,21,22,71,41.73589835,-87.6557706,"(41.735898345421695, -87.65577059833586)",170317111002019
801,1/23/17,Completed,1/23/17,17-00412829,Sanitation Code Violation,Other,2350 N GENEVA TER,60614,1171870.57,1915964.2,43,18,7,41.92486301,-87.64388891,"(41.92486300654873, -87.64388891214641)",170310712001009
802,1/23/17,Completed,1/23/17,17-00413448,Sanitation Code Violation,Dumpster not being emptied,2204 W NORTH AVE,60647,1161402.144,1910608.585,32,14,24,41.91039135,-87.68250384,"(41.91039134510857, -87.68250383961669)",170312405001022
803,1/23/17,Completed - Dup,1/24/17,17-00406244,Sanitation Code Violation,Garbage in yard,2868 N WOODARD ST,60618,1153427.947,1918930.399,35,14,21,41.9333894,-87.71157644,"(41.933389400146304, -87.71157644118051)",170312106021016
804,1/23/17,Completed - Dup,1/24/17,17-00409518,Sanitation Code Violation,,734 N CENTRAL PARK AVE,60624,1152250.854,1904660.983,27,11,23,41.89425618,-87.71627948,"(41.89425618235024, -87.71627948463944)",170312315004002
805,1/23/17,Completed,1/24/17,17-00405231,Sanitation Code Violation,Overflowing carts,2868 N WOODARD ST,60618,1153427.947,1918930.399,35,14,21,41.9333894,-87.71157644,"(41.933389400146304, -87.71157644118051)",170312106021016
806,1/23/17,Completed,1/24/17,17-00406259,Sanitation Code Violation,Garbage in alley,3001 N SPAULDING AVE,60618,1153863.199,1919775.561,35,14,21,41.93569992,-87.70995433,"(41.93569991793826, -87.70995432502617)",170312106012003
807,1/23/17,Completed,1/24/17,17-00407469,Sanitation Code Violation,Dumpster not being emptied,7613 S YATES BLVD,60649,1193523.252,1854946.134,7,4,43,41.75692185,-87.5663311,"(41.75692184695147, -87.56633109964763)",170314312002022
808,1/23/17,Completed,1/24/17,17-00408551,Sanitation Code Violation,Other,2501 W HARRISON ST,60612,1159814.05,1897285.532,28,11,28,41.87386466,-87.6887056,"(41.87386466320812, -87.68870560030803)",170312827002011
809,1/23/17,Completed,1/24/17,17-00409242,Sanitation Code Violation,Standing water,6547 N ASHLAND AVE,60626,1164424.399,1943572.437,40,24,1,42.0007822,-87.67046457,"(42.00078220269524, -87.67046457059081)",170318306003000
810,1/23/17,Completed,1/24/17,17-00409314,Sanitation Code Violation,Garbage in alley,4713 N TALMAN AVE,60625,1157854.57,1931202.873,40,19,4,41.96697658,-87.69497291,"(41.96697658366737, -87.69497291224654)",170310407003004
811,1/23/17,Completed,1/24/17,17-00409351,Sanitation Code Violation,Dumpster not being emptied,2324 W NELSON ST,60618,1160336.412,1920203.98,32,19,5,41.9367439,-87.68615289,"(41.936743901459344, -87.68615289299048)",170318437002010
812,1/23/17,Completed,1/24/17,17-00409927,Sanitation Code Violation,Garbage in alley,2351 N ELSTON AVE,60614,1163027.858,1915691.318,32,14,22,41.9243047,-87.67638856,"(41.92430470289996, -87.67638856211698)",170318323001002
813,1/23/17,Completed,1/24/17,17-00410170,Sanitation Code Violation,Garbage in alley,2449 W 79TH ST,60652,1161337.14,1852165.291,18,8,70,41.7500177,-87.68436454,"(41.750017701598914, -87.68436454405497)",170317005011002
814,1/23/17,Completed,1/24/17,17-00410209,Sanitation Code Violation,Construction Site Cleanliness/Fence,2330 N LEAVITT ST,60647,1161306.903,1915436.62,32,14,22,41.9236418,-87.68271916,"(41.92364179896096, -87.68271916420245)",170318322001010
815,1/23/17,Completed,1/24/17,17-00410294,Sanitation Code Violation,Dog feces in yard,6250 W 63RD PL,60638,1136174.171,1861774.238,13,8,64,41.77687032,-87.77634638,"(41.77687031767159, -87.77634637924724)",170316406003003
816,1/23/17,Completed,1/24/17,17-00410306,Sanitation Code Violation,Dog feces in yard,6258 W 63RD PL,60638,1135784.046,1861761.57,13,8,64,41.77684248,-87.7777769,"(41.77684247730667, -87.77777689575036)",170316406003006
817,1/23/17,Completed,1/24/17,17-00410819,Sanitation Code Violation,Garbage in alley,2349 N ELSTON AVE,60614,1163039.858,1915680.318,32,14,22,41.92427427,-87.67634478,"(41.92427426591432, -87.6763447788784)",170318323001003
818,1/23/17,Completed,1/24/17,17-00411047,Sanitation Code Violation,Construction Site Cleanliness/Fence,1100 W WASHINGTON BLVD,60607,1169131.319,1900694.864,27,12,28,41.88302301,-87.65439814,"(41.88302300821338, -87.65439813507155)",170318330002083
819,1/23/17,Completed,1/24/17,17-00411270,Sanitation Code Violation,Other,1640 S DAMEN AVE,60608,1163305.715,1891935.176,25,12,28,41.85911012,-87.67603628,"(41.85911012217949, -87.67603628378284)",170313109003001
820,1/23/17,Completed,1/24/17,17-00411407,Sanitation Code Violation,Garbage in yard,2041 E 93RD ST,60617,1191511.86,1843708.462,7,4,48,41.72613363,-87.57406574,"(41.72613362941047, -87.57406574211603)",170314804004024
821,1/23/17,Completed,1/24/17,17-00412851,Sanitation Code Violation,Dumpster not being emptied,1120 W ARMITAGE AVE,60614,1168492.36,1913458.913,43,18,7,41.91806223,-87.65637456,"(41.918062227670774, -87.6563745585563)",170310710002021
